RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
66736,0,5/13/2010,ADESA,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,BLUE,AUTO,2,Covers,80127,AMERICAN,MEDIUM,GM,5493,6442,8977,9726,5496,6709,8978,10159,NULL,NULL,8172,28273,NC,4120,0,853
66737,0,5/13/2010,ADESA,2007,3,TOYOTA,YARIS,Bas,4D SEDAN,BLACK,AUTO,2,Covers,93179,TOP LINE ASIAN,COMPACT,OTHER,6710,7675,10086,10987,6750,7793,9989,11563,NULL,NULL,17675,28273,NC,6190,0,620
66738,0,5/13/2010,ADESA,2003,7,FORD,TAURUS,SES,4D SEDAN SES,GOLD,AUTO,1,Alloy,85748,AMERICAN,MEDIUM,FORD,2722,3729,5700,6855,2618,3756,5559,7248,NULL,NULL,8172,28273,NC,4430,0,1283
66739,0,5/13/2010,ADESA,2005,5,MERCURY,MOUNTAINEER AWD V6,,4D SUV 4.0L,GOLD,AUTO,1,Alloy,75629,AMERICAN,MEDIUM SUV,FORD,8738,10679,12551,14531,7014,8446,11989,13526,NULL,NULL,8172,28273,NC,9270,0,1740
66740,0,5/13/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,2,Covers,45627,OTHER ASIAN,MEDIUM,OTHER,5194,6189,8795,10480,4519,5729,8218,9970,NULL,NULL,17675,28273,NC,5845,0,482
66741,0,5/13/2010,ADESA,2005,5,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L STX,GREY,AUTO,1,Alloy,81406,AMERICAN,LARGE TRUCK,FORD,8448,10674,13136,15416,7550,9103,12739,14270,NULL,NULL,17675,28273,NC,9915,0,853
66742,1,5/13/2010,ADESA,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,GREEN,AUTO,NULL,NULL,89232,AMERICAN,COMPACT,FORD,3736,4624,6711,7551,3736,4624,6711,7551,NULL,NULL,17675,28273,NC,4975,0,1243
66743,1,5/13/2010,ADESA,2005,5,CHEVROLET,AVEO,LS,4D SEDAN,BLUE,MANUAL,2,Covers,73635,AMERICAN,COMPACT,GM,3709,4591,7939,9827,3464,4283,6001,6819,NULL,NULL,17675,28273,NC,3670,0,803
66744,0,5/13/2010,ADESA,2006,4,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,GREEN,AUTO,1,Alloy,94373,AMERICAN,CROSSOVER,FORD,7697,9338,11678,13276,6995,8541,11037,12804,NULL,NULL,8172,28273,NC,8465,0,1774
66745,0,5/13/2010,ADESA,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,SILVER,AUTO,2,Covers,60778,TOP LINE ASIAN,MEDIUM,OTHER,10212,11145,14087,15221,10192,11262,13696,15178,NULL,NULL,8172,28273,NC,10400,0,533
66746,0,5/13/2010,ADESA,2005,5,MITSUBISHI,LANCER,ES,4D SEDAN ES,SILVER,AUTO,2,Covers,70446,OTHER ASIAN,COMPACT,OTHER,4130,5024,7170,8128,3934,4851,7120,8136,NULL,NULL,17675,28273,NC,6045,0,569
66747,1,5/20/2010,ADESA,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,SILVER,AUTO,NULL,NULL,71891,TOP LINE ASIAN,MEDIUM,OTHER,10169,11129,14035,15202,10169,11129,14035,15202,NULL,NULL,18881,28273,NC,10175,0,569
66748,0,5/20/2010,ADESA,2007,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,GREY,AUTO,2,Covers,89179,AMERICAN,VAN,CHRYSLER,7444,9121,11105,12838,7711,9703,11722,13483,NULL,NULL,18881,28273,NC,7460,0,1763
66749,0,5/20/2010,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,2,Covers,74268,TOP LINE ASIAN,MEDIUM,OTHER,11184,12653,14704,16517,11221,12903,14957,17095,NULL,NULL,19619,28273,NC,10095,0,686
66750,0,5/20/2010,ADESA,2005,5,NISSAN,ALTIMA,SE,4D SEDAN SE,BLACK,AUTO,1,Alloy,79639,TOP LINE ASIAN,MEDIUM,OTHER,7227,9082,10998,13332,7701,9429,11517,13622,NULL,NULL,18881,28273,NC,9070,0,686
66751,0,5/20/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2,Covers,67304,AMERICAN,MEDIUM,CHRYSLER,5120,6079,8368,9391,4802,5805,8502,9320,NULL,NULL,19619,28273,NC,6045,0,1215
66752,0,5/20/2010,ADESA,2003,7,TOYOTA,COROLLA,CE,4D SEDAN CE,WHITE,AUTO,2,Covers,76429,TOP LINE ASIAN,COMPACT,OTHER,4423,5156,6791,8016,4329,5182,6836,8183,NULL,NULL,19619,28273,NC,6170,0,869
66753,0,5/20/2010,ADESA,2005,5,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,GREY,AUTO,1,Alloy,83266,AMERICAN,SMALL SUV,FORD,6163,7855,9402,11001,5592,7374,9150,11885,NULL,NULL,19619,28273,NC,7865,0,983
66754,0,5/20/2010,ADESA,2007,3,FORD,MUSTANG V6,Bas,2D COUPE,SILVER,AUTO,1,Alloy,75568,AMERICAN,SPORTS,FORD,11982,13844,15221,16911,11535,13234,15312,16747,NULL,NULL,18881,28273,NC,9775,0,803
66755,0,5/20/2010,ADESA,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2,Covers,63714,AMERICAN,MEDIUM,CHRYSLER,6798,7502,10492,11118,7083,7820,10170,10733,NULL,NULL,18881,28273,NC,6250,0,1215
66756,0,5/20/2010,ADESA,2006,4,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,WHITE,AUTO,2,Covers,85408,OTHER ASIAN,MEDIUM,OTHER,6201,7625,9585,11032,5817,7000,9263,10461,NULL,NULL,18881,28273,NC,7395,0,594
66757,0,5/20/2010,ADESA,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2,Covers,56744,OTHER ASIAN,MEDIUM,OTHER,5907,7109,9260,10186,5740,6626,8995,9859,NULL,NULL,18881,28273,NC,6650,0,505
66758,0,5/27/2010,ADESA,2005,5,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,WHITE,AUTO,1,Alloy,75274,AMERICAN,MEDIUM SUV,CHRYSLER,8377,9678,11975,13488,8124,9718,11408,13390,NULL,NULL,17675,28273,NC,9670,0,1740
66759,1,5/27/2010,ADESA,2004,6,NISSAN,PATHFINDER 2WD V6,LE,4D SPORT UTILITY LE,BLACK,AUTO,1,Alloy,94232,TOP LINE ASIAN,MEDIUM SUV,OTHER,8359,9645,12042,13302,7505,8188,10993,11655,NULL,NULL,17675,28273,NC,8265,0,909
66760,0,5/27/2010,ADESA,2006,4,KIA,OPTIMA V6,LX,4D SEDAN LX,BLACK,AUTO,1,Alloy,48303,OTHER ASIAN,MEDIUM,OTHER,6188,7424,9497,10866,5649,7246,9313,10470,NULL,NULL,8172,28273,NC,7500,0,623
66761,0,5/27/2010,ADESA,2005,5,SCION,TC,Bas,2D COUPE,PURPLE,MANUAL,1,Alloy,84857,OTHER ASIAN,SPORTS,OTHER,6978,8202,9911,10867,7169,8459,10137,11454,NULL,NULL,8172,28273,NC,6650,0,594
66762,0,5/27/2010,ADESA,2004,6,FORD,EXPLORER 2WD V6,XLS,4D SUV 4.0L FFV XLS,WHITE,AUTO,1,Alloy,54498,AMERICAN,MEDIUM SUV,FORD,5480,6743,8831,10424,5429,6657,8247,10017,NULL,NULL,17675,28273,NC,7700,0,920
66763,0,5/27/2010,ADESA,2007,3,HYUNDAI,SONATA V6,Lim,4D SEDAN,BLUE,AUTO,1,Alloy,67662,OTHER ASIAN,MEDIUM,OTHER,8566,9862,12502,13353,7322,8967,11191,12632,NULL,NULL,8172,28273,NC,8465,0,728
66764,0,5/27/2010,ADESA,2005,5,DODGE,STRATUS V6,SXT,4D SEDAN,BLUE,AUTO,1,Alloy,68565,AMERICAN,MEDIUM,CHRYSLER,3434,4642,6701,8050,4018,5649,7158,8651,NULL,NULL,17675,28273,NC,4975,0,1215
66765,0,5/27/2010,ADESA,2006,4,BUICK,RENDEZVOUS AWD,CX,4D SUV CX,GOLD,AUTO,1,Alloy,91991,AMERICAN,MEDIUM SUV,GM,9901,12210,13919,15956,10564,12025,14561,15659,NULL,NULL,8172,28273,NC,8000,0,5613
66766,0,5/27/2010,ADESA,2005,5,MAZDA,TRIBUTE 4WD V6,s,4D SPORT UTILITY S,WHITE,AUTO,1,Alloy,92677,OTHER ASIAN,SMALL SUV,OTHER,7664,10233,11032,13040,6705,8274,10314,11655,NULL,NULL,17675,28273,NC,7900,0,1630
66767,0,5/27/2010,ADESA,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLUE,AUTO,1,Alloy,65343,OTHER ASIAN,MEDIUM,OTHER,6693,7921,10151,11605,6728,7931,10559,11837,NULL,NULL,8172,28273,NC,8065,0,728
66768,1,5/27/2010,ADESA,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,RED,AUTO,1,Alloy,74447,AMERICAN,LARGE TRUCK,CHRYSLER,8287,10208,12742,14179,9177,11281,13074,15291,NULL,NULL,8172,28273,NC,10990,0,920
66769,1,5/27/2010,ADESA,2004,6,NISSAN,PATHFINDER 4WD V6,LE,4D SPORT UTILITY LE,BLACK,AUTO,NULL,NULL,93140,TOP LINE ASIAN,MEDIUM SUV,OTHER,8048,9614,11803,13306,7455,8822,11059,12475,NULL,NULL,17675,28273,NC,7900,0,1341
66770,0,5/27/2010,ADESA,2006,4,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,67295,AMERICAN,MEDIUM,CHRYSLER,4543,5658,7923,8831,4619,6061,8145,9178,NULL,NULL,17675,28273,NC,5240,0,1020
66771,0,5/27/2010,ADESA,2006,4,JEEP,LIBERTY 2WD V6,Spo,4D SUV,BLUE,AUTO,1,Alloy,84502,AMERICAN,SMALL SUV,CHRYSLER,8312,9966,11823,13291,8494,9993,11887,13116,NULL,NULL,17675,28273,NC,7595,0,723
66772,0,5/27/2010,ADESA,2002,8,MAZDA,TRIBUTE 2WD V6,ES,4D SPORT UTILITY ES,SILVER,AUTO,1,Alloy,73672,OTHER ASIAN,SMALL SUV,OTHER,3779,4556,6628,7352,4260,5467,7578,8928,NULL,NULL,8172,28273,NC,7460,0,1220
66773,0,5/27/2010,ADESA,2005,5,JEEP,LIBERTY 2WD V6,Spo,4D SUV,GOLD,AUTO,1,Alloy,63066,AMERICAN,SMALL SUV,CHRYSLER,7478,8803,10778,12337,7239,8263,10572,11962,NULL,NULL,8172,28273,NC,8165,0,630
66774,0,6/3/2010,ADESA,2007,3,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,71480,AMERICAN,VAN,CHRYSLER,7417,9431,10690,13592,7311,9134,12217,13860,NULL,NULL,18881,28273,NC,7055,0,1623
66775,0,6/3/2010,ADESA,2008,2,PONTIAC,G6 4C,Bas,4D SEDAN SE,GREY,AUTO,2,Covers,65131,AMERICAN,MEDIUM,GM,8016,8981,12350,13286,8165,9338,12168,13307,NULL,NULL,18881,28273,NC,7055,0,923
66776,0,6/3/2010,ADESA,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,WHITE,AUTO,2,Covers,91126,AMERICAN,MEDIUM,GM,6747,8497,9924,11741,7160,8265,10352,11519,NULL,NULL,18881,28273,NC,6145,0,1197
66777,0,6/3/2010,ADESA,2005,5,FORD,TAURUS,SEL,4D SEDAN SEL FFV,GREEN,AUTO,1,Alloy,98429,AMERICAN,MEDIUM,FORD,4384,5754,7771,9348,3678,4638,6998,8238,NULL,NULL,17675,28273,NC,5260,0,1053
66778,0,6/3/2010,ADESA,2004,6,CHRYSLER,SEBRING V6,Lim,4D SEDAN LIMITED,SILVER,AUTO,1,Alloy,80596,AMERICAN,MEDIUM,CHRYSLER,4999,6569,8158,9509,4261,5849,7739,9082,NULL,NULL,18881,28273,NC,5440,0,1373
66779,0,6/3/2010,ADESA,2006,4,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,70410,AMERICAN,MEDIUM,GM,5723,7034,9230,10592,7148,8610,10269,11863,NULL,NULL,17675,28273,NC,5485,0,1272
66780,0,6/3/2010,ADESA,2004,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,GOLD,AUTO,1,Alloy,95134,AMERICAN,MEDIUM,CHRYSLER,3031,4087,6226,7366,2733,3931,5941,6902,NULL,NULL,18881,28273,NC,4430,0,1341
66781,0,6/3/2010,ADESA,2002,8,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,GREY,AUTO,1,Alloy,72479,AMERICAN,MEDIUM,CHRYSLER,2973,3661,5816,6612,3268,4156,6003,6918,NULL,NULL,52492,28273,NC,4550,0,1689
66782,0,6/3/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLACK,AUTO,1,Alloy,88791,AMERICAN,MEDIUM SUV,GM,8182,9960,12345,13809,7693,9354,11838,14022,NULL,NULL,17675,28273,NC,8265,0,2152
66783,0,6/3/2010,ADESA,2005,5,JEEP,GRAND CHEROKEE 4WD V,Lar,4D WAGON,WHITE,AUTO,1,Alloy,82722,AMERICAN,MEDIUM SUV,CHRYSLER,8913,10382,12847,14556,9853,11472,13073,14956,NULL,NULL,52492,28273,NC,9995,0,2022
66784,1,6/3/2010,ADESA,2005,5,KIA,RIO,Bas,4D SEDAN,GREY,AUTO,NULL,NULL,50423,OTHER ASIAN,COMPACT,OTHER,2745,3500,5798,6860,2745,3500,5798,6860,NULL,NULL,18881,28273,NC,4735,0,505
66785,0,6/3/2010,ADESA,2002,8,CHEVROLET,TRAILBLAZER EXT 4WD,LT,4D SUV 4.2L LT,GOLD,AUTO,1,Alloy,92392,AMERICAN,MEDIUM SUV,GM,6346,7737,8994,10437,5790,7269,8594,10039,NULL,NULL,17675,28273,NC,8465,0,2651
66786,0,6/3/2010,ADESA,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,81183,AMERICAN,MEDIUM,GM,6933,8295,10632,12373,7290,8495,10938,12109,NULL,NULL,18881,28273,NC,7460,0,1113
66787,1,6/10/2010,ADESA,2005,5,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.3L,WHITE,AUTO,NULL,NULL,94640,AMERICAN,LARGE TRUCK,GM,4909,6333,9335,10680,4909,6333,9335,10680,NULL,NULL,17675,28273,NC,6190,0,1485
66788,0,6/10/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,83517,AMERICAN,MEDIUM,CHRYSLER,4294,5361,7383,8735,4086,5230,7376,8589,NULL,NULL,52492,28273,NC,5240,0,1243
66789,0,6/10/2010,ADESA,2003,7,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,1,Alloy,76130,OTHER ASIAN,MEDIUM,OTHER,2217,3028,4631,5729,2053,2824,5001,5598,NULL,NULL,52492,28273,NC,4735,0,869
66790,0,6/10/2010,ADESA,2006,4,PONTIAC,VIBE,Bas,4D WAGON,SILVER,AUTO,2,Covers,98852,AMERICAN,MEDIUM,GM,7260,8591,10734,12481,5857,7105,9313,10795,NULL,NULL,17675,28273,NC,5185,0,620
66791,0,6/10/2010,ADESA,2008,2,HYUNDAI,SONATA 4C,GLS,4D SEDAN GLS,BLACK,AUTO,2,Covers,61751,OTHER ASIAN,MEDIUM,OTHER,9555,10276,13203,13779,9310,10544,12495,13847,NULL,NULL,8172,28273,NC,8970,0,728
66792,0,6/10/2010,ADESA,2004,6,NISSAN,FRONTIER PICKUP 2WD,XE,CREW CAB 3.3L XE,BLACK,MANUAL,1,Alloy,94820,TOP LINE ASIAN,SMALL TRUCK,OTHER,7720,9104,11445,12868,7827,9397,11375,12732,NULL,NULL,52492,28273,NC,8265,0,620
66793,0,6/10/2010,ADESA,2006,4,FORD,EXPEDITION 2WD V8,XLT,4D SUV 5.4L XLT,RED,AUTO,1,Alloy,76234,AMERICAN,LARGE SUV,FORD,12871,15640,17266,20270,11988,14873,16804,19744,NULL,NULL,8172,28273,NC,10990,0,1038
66794,0,6/10/2010,ADESA,2006,4,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,BLACK,AUTO,2,Covers,81013,AMERICAN,LARGE,GM,6618,8520,10684,12436,7494,8202,11530,12119,NULL,NULL,17675,28273,NC,7155,0,2152
66795,0,6/10/2010,ADESA,2005,5,KIA,OPTIMA 4C,EX,4D SEDAN EX,SILVER,MANUAL,2,Covers,82790,OTHER ASIAN,MEDIUM,OTHER,3509,4944,6792,8126,3989,4957,7492,8460,NULL,NULL,17675,28273,NC,4775,0,853
66796,0,6/10/2010,ADESA,2004,6,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,RED,AUTO,2,Covers,88614,TOP LINE ASIAN,MEDIUM,OTHER,6218,7199,9660,11175,6090,7152,8956,10362,NULL,NULL,8172,28273,NC,8065,0,594
66797,1,6/10/2010,ADESA,2001,9,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,BLUE,AUTO,1,Alloy,95469,AMERICAN,LARGE SUV,FORD,3503,4476,6826,7666,3684,4638,6745,7856,NULL,NULL,8172,28273,NC,6650,0,1497
66798,0,6/17/2010,ADESA,2004,6,FORD,EXPEDITION 4WD V8,XLT,4D SUV 4.6L XLT,BEIGE,AUTO,1,Alloy,92802,AMERICAN,LARGE SUV,FORD,9416,12075,13618,16479,10250,11889,15370,17827,NULL,NULL,17675,28273,NC,9215,0,1630
66799,0,6/17/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,GREEN,AUTO,2,Covers,80137,AMERICAN,MEDIUM,CHRYSLER,4311,5339,7408,8752,4053,5337,7434,8581,NULL,NULL,52492,28273,NC,5945,0,1243
66800,0,6/17/2010,ADESA,2008,2,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,MANUAL,2,Covers,64609,OTHER ASIAN,MEDIUM,OTHER,7341,7889,10726,11295,7271,7987,10796,11344,NULL,NULL,52492,28273,NC,5240,0,533
66801,0,6/17/2010,ADESA,2007,3,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L,BLUE,MANUAL,1,Alloy,92242,AMERICAN,LARGE TRUCK,CHRYSLER,8059,10235,12926,14533,7508,9424,12512,14251,NULL,NULL,17675,28273,NC,7865,0,620
66802,0,6/17/2010,ADESA,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,YELLOW,AUTO,2,Covers,60333,AMERICAN,MEDIUM,CHRYSLER,6061,7057,9426,10287,5501,6545,9242,10028,NULL,NULL,17675,28273,NC,5990,0,1215
66803,0,6/17/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,2,Covers,86628,OTHER ASIAN,MEDIUM,OTHER,4830,5874,7545,8538,4648,5731,8059,9599,NULL,NULL,17675,28273,NC,5945,0,594
66804,0,6/17/2010,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,ORANGE,AUTO,2,Covers,58768,AMERICAN,COMPACT,GM,5397,6700,8425,9878,5751,6813,9281,10284,NULL,NULL,17675,28273,NC,6800,0,671
66805,0,6/24/2010,ADESA,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,70604,OTHER ASIAN,MEDIUM,OTHER,3547,4550,5790,7427,3900,4794,7138,8026,NULL,NULL,52598,28273,NC,5745,0,569
66806,0,6/24/2010,ADESA,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,SILVER,AUTO,2,Covers,94087,AMERICAN,COMPACT,FORD,5925,7341,9434,10726,5836,7440,9010,11486,NULL,NULL,17675,28273,NC,5340,0,1341
66807,0,6/24/2010,ADESA,2004,6,SATURN,ION,1,4D SEDAN LEVEL 1,BLACK,MANUAL,2,Covers,90701,AMERICAN,MEDIUM,GM,2637,3824,5857,6835,2975,3884,5758,6659,NULL,NULL,52598,28273,NC,4935,0,909
66808,0,6/24/2010,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,GREY,AUTO,2,Covers,81960,AMERICAN,COMPACT,GM,4981,6252,8426,9722,5661,6725,9134,10209,NULL,NULL,52598,28273,NC,5440,0,853
66809,1,6/24/2010,ADESA,2005,5,NISSAN,SENTRA,Bas,4D SEDAN 1.8,SILVER,AUTO,NULL,NULL,84343,TOP LINE ASIAN,COMPACT,OTHER,3898,4950,7221,8321,3898,4950,7221,8321,NULL,NULL,17675,28273,NC,5340,0,594
66810,0,6/24/2010,ADESA,2006,4,KIA,RIO,Bas,4D SEDAN,WHITE,AUTO,2,Covers,59868,OTHER ASIAN,COMPACT,OTHER,3382,4258,5466,6881,3374,4216,6376,7100,NULL,NULL,17675,28273,NC,5340,0,505
66811,0,7/1/2010,ADESA,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GREEN,AUTO,1,Alloy,66442,AMERICAN,LARGE,FORD,7368,8961,11010,12725,6794,8706,10888,12869,NULL,NULL,18881,28273,NC,7280,0,1313
66812,0,7/1/2010,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,2,Covers,24735,OTHER ASIAN,MEDIUM,OTHER,4689,5759,7847,9638,4403,5474,7858,8826,NULL,NULL,18881,28273,NC,6250,0,462
66813,0,7/1/2010,ADESA,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,BLACK,AUTO,3,Special,75456,TOP LINE ASIAN,MEDIUM,OTHER,10199,11125,14156,15185,10126,11357,13397,15158,NULL,NULL,18881,28273,NC,9290,0,569
66814,0,7/1/2010,ADESA,2007,3,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2,Covers,68479,OTHER ASIAN,MEDIUM,OTHER,6904,8180,10257,11347,7173,8286,10514,11837,NULL,NULL,18881,28273,NC,7280,0,533
66815,0,7/1/2010,ADESA,2005,5,MAZDA,MAZDA6,s,5D HATCHBACK S,GREY,AUTO,1,Alloy,70529,OTHER ASIAN,MEDIUM,OTHER,7308,8099,11480,12569,7513,9771,11014,13819,NULL,NULL,18881,28273,NC,8485,0,1506
66816,1,7/1/2010,ADESA,2005,5,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,GOLD,AUTO,NULL,NULL,75903,AMERICAN,MEDIUM SUV,GM,7660,9090,11380,12899,7660,9090,11380,12899,NULL,NULL,52598,28273,NC,7595,0,1389
66817,0,7/1/2010,ADESA,2006,4,ISUZU,ASCENDER 2WD 6C,LS,SPORT UTILITY,BLACK,AUTO,1,Alloy,61613,OTHER ASIAN,MEDIUM SUV,OTHER,7534,9034,10797,12656,8036,9117,11218,12927,NULL,NULL,18881,28273,NC,8285,0,1020
66818,0,7/1/2010,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2,Covers,53722,AMERICAN,MEDIUM,CHRYSLER,7942,9060,12145,12957,8018,9189,11685,12739,NULL,NULL,18881,28273,NC,7680,0,920
66819,0,7/8/2010,ADESA,2007,3,KIA,RONDO 4C,EX,4D WAGON,BLACK,AUTO,1,Alloy,51640,OTHER ASIAN,CROSSOVER,OTHER,7683,8945,11158,12666,7018,8766,10858,12819,NULL,NULL,17675,28273,NC,8265,0,671
66820,0,7/8/2010,ADESA,2007,3,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,BLUE,AUTO,1,Alloy,91025,AMERICAN,CROSSOVER,CHRYSLER,12277,14452,15757,17845,11453,13679,15272,17498,NULL,NULL,17675,28273,NC,8265,0,1630
66821,0,7/8/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,BLACK,AUTO,1,Alloy,66763,AMERICAN,MEDIUM,CHRYSLER,5836,7091,9364,10552,6001,7307,10651,12969,NULL,NULL,52598,28273,NC,6145,0,1313
66822,0,7/8/2010,ADESA,2004,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,RED,AUTO,1,Alloy,83562,AMERICAN,MEDIUM,CHRYSLER,2661,3853,5727,6805,2585,3753,5851,6728,NULL,NULL,17675,28273,NC,4835,0,1243
66823,0,7/8/2010,ADESA,2006,4,PONTIAC,G6 V6,GT,4D SEDAN GT,SILVER,AUTO,1,Alloy,78516,AMERICAN,MEDIUM,GM,7178,8573,11080,12267,7260,8796,10665,12339,NULL,NULL,52598,28273,NC,7800,0,1272
66824,1,7/8/2010,ADESA,2007,3,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,94562,AMERICAN,MEDIUM,GM,7082,8469,10330,11893,6696,8027,9838,11409,NULL,NULL,52598,28273,NC,5185,0,1485
66825,0,7/8/2010,ADESA,2005,5,PONTIAC,BONNEVILLE,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,75213,AMERICAN,LARGE,GM,4071,5015,7506,8561,4341,5655,7904,9272,NULL,NULL,18881,28273,NC,6855,0,2208
66826,0,7/8/2010,ADESA,2003,7,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,GREY,AUTO,1,Alloy,61603,AMERICAN,MEDIUM,FORD,3040,4151,5678,7199,3749,4744,7277,8632,NULL,NULL,52598,28273,NC,4775,0,1125
66827,0,7/15/2010,ADESA,2007,3,TOYOTA,YARIS,Bas,4D SEDAN,GREY,AUTO,2,Covers,58781,TOP LINE ASIAN,COMPACT,OTHER,6836,7941,10341,12013,6946,8011,10366,11424,NULL,NULL,17675,28273,NC,7000,0,505
66828,0,7/15/2010,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,RED,AUTO,2,Covers,67953,AMERICAN,COMPACT,GM,4762,6010,8466,9695,5743,6780,9339,10227,NULL,NULL,17675,28273,NC,5970,0,728
66829,0,7/15/2010,ADESA,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,2,Covers,79561,AMERICAN,LARGE,GM,8299,10279,12030,14249,7815,9631,11881,13602,NULL,NULL,17675,28273,NC,6250,0,1974
66830,0,7/15/2010,ADESA,2005,5,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2,Covers,99344,AMERICAN,MEDIUM,CHRYSLER,3842,5080,7432,8708,3841,4932,7381,8734,NULL,NULL,17675,28273,NC,3920,0,1630
66831,0,7/15/2010,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,89383,TOP LINE ASIAN,MEDIUM,OTHER,10918,12742,14572,16890,10736,12440,14098,15997,NULL,NULL,17675,28273,NC,10095,0,723
66832,0,7/15/2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,79425,TOP LINE ASIAN,MEDIUM,OTHER,7217,8690,10887,12125,7813,9250,11633,13264,NULL,NULL,17675,28273,NC,7560,0,686
